categoria,region,fecha,variacion_mensual,variacion_interanual,indice,origen,unidad_medida,precio_promedio
Recreación y cultura,Región Patagonia,2022-04,4.0,46.4,635.9462,variaciones,,
Recreación y cultura,Región Patagonia,2022-05,5.2,50.8,668.9721,variaciones,,
Recreación y cultura,Región Patagonia,2022-06,4.0,52.5,695.5721,variaciones,,
Recreación y cultura,Región Patagonia,2022-07,9.7,61.5,762.9884,variaciones,,
Recreación y cultura,Región Patagonia,2022-08,7.4,67.6,819.2832,variaciones,,
Recreación y cultura,Región Patagonia,2022-09,6.5,68.9,872.3573,variaciones,,
Recreación y cultura,Región Patagonia,2022-10,6.8,77.5,931.6448,variaciones,,
Recreación y cultura,Región Patagonia,2022-11,3.6,82.0,965.3216,variaciones,,
Recreación y cultura,Región Patagonia,2022-12,6.0,86.9,1023.2112,variaciones,,
Recreación y cultura,Región Patagonia,2023-01,7.1,94.3,1095.5979,variaciones,,
Recreación y cultura,Región Patagonia,2023-02,4.6,95.3,1145.9105,variaciones,,
Recreación y cultura,Región Patagonia,2023-03,6.8,100.2,1224.3327,variaciones,,
Recreación y cultura,Región Patagonia,2023-04,7.1,106.3,1311.8409,variaciones,,
Recreación y cultura,Región Patagonia,2023-05,10.1,115.8,1443.8895,variaciones,,
Recreación y cultura,Región Patagonia,2023-06,7.7,123.6,1554.9894,variaciones,,
Recreación y cultura,Región Patagonia,2023-07,8.9,122.0,1693.4572,variaciones,,
Recreación y cultura,Región Patagonia,2023-08,16.9,141.6,1979.1375,variaciones,,
Recreación y cultura,Región Patagonia,2023-09,15.8,162.7,2291.4976,variaciones,,
Recreación y cultura,Región Patagonia,2023-10,8.1,165.8,2476.6162,variaciones,,
Recreación y cultura,Región Patagonia,2023-11,12.0,187.3,2773.7403,variaciones,,
Recreación y cultura,Región Patagonia,2023-12,22.8,232.8,3405.2461,variaciones,,
Recreación y cultura,Región Patagonia,2024-01,18.7,269.0,4042.8895,variaciones,,
Recreación y cultura,Región Patagonia,2024-02,8.3,282.0,4376.9662,variaciones,,
Recreación y cultura,Región Patagonia,2024-03,6.2,279.7,4648.8855,variaciones,,
Recreación y cultura,Región Patagonia,2024-04,8.0,282.6,5018.9156,variaciones,,
Recreación y cultura,Región Patagonia,2024-05,6.6,270.6,5351.3422,variaciones,,
Recreación y cultura,Región Patagonia,2024-06,2.1,251.4,5464.6421,variaciones,,
Recreación y cultura,Región Patagonia,2024-07,5.6,240.7,5769.8729,variaciones,,
Recreación y cultura,Región Patagonia,2024-08,3.5,201.9,5974.1841,variaciones,,
Recreación y cultura,Región Patagonia,2024-09,3.1,168.7,6156.4855,variaciones,,
Recreación y cultura,Región Patagonia,2024-10,3.0,156.1,6341.9042,variaciones,,
Recreación y cultura,Región Patagonia,2024-11,3.1,135.8,6539.3173,variaciones,,
Recreación y cultura,Región Patagonia,2024-12,2.3,96.5,6689.8178,variaciones,,
Recreación y cultura,Región Patagonia,2025-01,2.6,69.9,6866.8623,variaciones,,
Recreación y cultura,Región Patagonia,2025-02,1.6,59.4,6976.0315,variaciones,,
Recreación y cultura,Región Patagonia,2025-03,1.8,52.8,7104.7089,variaciones,,
Recreación y cultura,Región Patagonia,2025-04,1.4,43.6,7204.905,variaciones,,
Recreación y cultura,Región Patagonia,2025-05,1.8,37.0,7332.1726,variaciones,,
Recreación y cultura,Región Patagonia,2025-06,1.5,36.2,7442.5281,variaciones,,
Recreación y cultura,Región Patagonia,2025-07,2.9,32.7,7656.82,variaciones,,
Recreación y cultura,Región Patagonia,2025-08,1.2,29.6,7745.4115,variaciones,,
Recreación y cultura,Región Patagonia,2025-09,1.1,27.2,7832.6527,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2016-12,,,100.0,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2017-01,0.8,,100.8187,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2017-02,2.0,,102.8799,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2017-03,1.1,,103.999,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2017-04,2.8,,106.9207,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2017-05,0.9,,107.9085,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2017-06,1.1,,109.0867,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2017-07,1.7,,110.8967,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2017-08,1.2,,112.2523,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2017-09,1.9,,114.4389,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2017-10,-0.8,,113.5515,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2017-11,3.4,,117.4469,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2017-12,2.0,19.8,119.8336,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2018-01,1.9,21.2,122.1459,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2018-02,5.6,25.4,128.9996,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2018-03,3.7,28.7,133.821,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2018-04,1.5,27.1,135.8732,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2018-05,1.6,28.0,138.1078,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2018-06,3.2,30.7,142.5627,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2018-07,3.6,33.2,147.7035,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2018-08,1.3,33.3,149.6563,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2018-09,7.1,40.0,160.2166,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2018-10,1.6,43.3,162.771,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2018-11,0.8,39.7,164.0927,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2018-12,3.4,41.6,169.7393,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2019-01,5.7,46.9,179.4549,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2019-02,3.6,44.1,185.9385,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2019-03,7.8,49.7,200.3697,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2019-04,2.4,51.0,205.1641,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2019-05,2.1,51.7,209.5278,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2019-06,2.3,50.4,214.4147,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2019-07,5.3,52.9,225.7794,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2019-08,5.0,58.4,237.1097,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2019-09,5.2,55.7,249.403,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2019-10,2.6,57.3,255.9598,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2019-11,3.2,61.0,264.2352,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2019-12,1.9,58.6,269.2088,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2020-01,3.9,55.9,279.8163,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2020-02,1.8,53.2,284.9163,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2020-03,4.4,48.4,297.4102,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2020-08,1.3,36.6,323.7733,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2020-09,1.3,31.6,328.1415,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2020-10,4.0,33.3,341.2138,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2020-11,2.4,32.2,349.3648,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2020-12,5.1,36.4,367.3138,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2021-01,6.1,39.3,389.6867,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2021-02,5.6,44.4,411.3943,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2021-03,5.0,45.3,432.044,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2021-04,6.0,,457.9789,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2021-05,4.4,,478.3294,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2021-06,4.3,,498.9979,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2021-07,3.6,,517.1355,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2021-08,2.7,64.1,531.2273,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2021-09,1.9,64.9,541.2006,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2021-10,3.3,63.9,559.2883,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2021-11,3.6,65.8,579.4132,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2021-12,5.9,67.0,613.5503,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2022-01,6.9,68.3,655.8939,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2022-02,6.5,69.9,698.8267,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2022-03,5.8,71.1,739.2634,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2022-04,7.3,73.2,793.1509,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2022-05,6.7,76.9,846.2396,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2022-06,6.1,80.0,898.0882,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2022-07,6.6,85.1,957.3904,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2022-08,7.3,93.3,1026.8775,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2022-09,5.1,99.3,1078.7641,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2022-10,4.3,101.1,1124.7833,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2022-11,4.3,102.4,1172.6682,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2022-12,8.5,107.3,1272.0769,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2023-01,7.5,108.4,1366.9009,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2023-02,10.4,116.0,1509.1881,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2023-03,10.1,124.8,1661.83,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2023-04,10.1,130.7,1830.1418,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2023-05,7.0,131.4,1957.9013,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2023-06,3.8,126.3,2032.6418,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2023-07,5.9,124.9,2153.0266,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2023-08,15.0,141.2,2476.3472,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2023-09,10.8,154.4,2744.7274,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2023-10,8.8,165.5,2986.4498,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2023-11,9.9,179.8,3280.9302,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2023-12,24.1,220.0,4070.8627,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2024-01,18.5,252.9,4823.6841,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2024-02,16.3,271.8,5611.4511,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2024-03,7.9,264.4,6056.2063,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2024-04,6.8,253.5,6469.9077,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2024-05,4.2,244.2,6739.3496,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2024-06,2.5,239.8,6907.8332,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2024-07,9.7,251.9,7575.9974,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2024-08,6.4,225.6,8062.5073,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2024-09,2.4,200.7,8254.2608,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2024-10,4.2,188.0,8601.5123,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2024-11,3.4,171.1,8894.4967,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2024-12,5.5,130.6,9386.227,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2025-01,3.7,101.8,9732.9491,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2025-02,4.1,80.6,10132.7111,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2025-03,2.7,71.9,10410.6978,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2025-04,4.3,67.8,10854.5763,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2025-05,4.2,67.9,11315.7665,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2025-06,2.3,67.7,11581.5338,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2025-07,1.8,55.7,11792.1091,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2025-08,4.6,53.0,12332.7329,variaciones,,
Restaurantes y comidas fuera del hogar,Región Cuyo,2025-09,1.7,52.0,12544.723,variaciones,,
